limit_pct,period,Date,equity
-0.7,VAL,2026-01-26,103.83506000919995
-0.7,VAL,2026-01-27,103.33102837270766
-0.7,VAL,2026-01-28,102.38952511275588
-0.7,VAL,2026-01-29,103.44756228302529
-0.7,VAL,2026-01-30,105.4846163932389
-0.7,VAL,2026-02-02,106.79936999761928
-0.7,VAL,2026-02-03,108.74566600675215
-0.7,VAL,2026-02-04,110.82418940267446
-0.7,VAL,2026-02-05,114.54171405740243
-0.7,VAL,2026-02-06,115.86542088663006
-0.7,VAL,2026-02-09,117.15101940277806
-0.7,VAL,2026-02-10,116.07544360262642
-0.7,VAL,2026-02-11,116.07544360262642
-0.7,VAL,2026-02-12,114.49204561437267
-0.7,VAL,2026-02-13,115.36012582261282
-0.7,VAL,2026-02-16,116.69877835185267
-0.7,VAL,2026-02-17,115.68688394041611
-0.7,VAL,2026-02-18,115.75047116678125
-0.7,VAL,2026-02-19,116.30570756656789
-0.7,VAL,2026-02-20,117.6676897161502
-0.7,VAL,2026-02-23,117.6676897161502
-0.7,VAL,2026-02-24,119.86455644096867
-0.7,VAL,2026-02-25,119.65296882461655
-0.7,VAL,2026-02-26,118.74775684118637
-0.7,VAL,2026-02-27,114.20426178622034
-0.7,VAL,2026-03-02,110.05092146233537
-0.7,VAL,2026-03-03,111.14294403831053
-0.7,VAL,2026-03-04,112.10366174935471
-0.7,VAL,2026-03-05,111.42702258908261
-0.7,VAL,2026-03-06,114.46524340784048
-0.7,VAL,2026-03-09,114.65668478050188
-0.7,VAL,2026-03-10,112.36452361228547
-0.7,VAL,2026-03-11,110.4302969643367
-0.7,VAL,2026-03-12,111.51837236349327
-0.7,VAL,2026-03-13,112.97512011333455
-0.7,VAL,2026-03-16,111.92803629743186
-0.7,VAL,2026-03-17,109.88093586889099
-0.7,VAL,2026-03-18,106.839430887787
-0.7,VAL,2026-03-19,109.23797273072988
-0.7,VAL,2026-03-20,109.23797273072988
-0.7,VAL,2026-03-23,112.69075878189574
-0.7,VAL,2026-03-24,113.75066386001491
-0.7,VAL,2026-03-25,111.30679519888712
-0.7,VAL,2026-03-26,109.75955734980039
-0.7,VAL,2026-03-27,113.76513499497764
-0.7,VAL,2026-03-30,115.95614557822067
-0.7,VAL,2026-03-31,114.79244231795236
-0.7,VAL,2026-04-01,115.5269974770448
-0.7,VAL,2026-04-02,116.9337283086337
-0.7,VAL,2026-04-03,119.71022534534914
-0.7,VAL,2026-04-06,121.02396117213333
-0.7,VAL,2026-04-07,119.08647796549923
-0.7,VAL,2026-04-08,117.52786283416685
-0.7,VAL,2026-04-09,116.56990619816084
-0.7,VAL,2026-04-10,119.06997591514954
-0.7,VAL,2026-04-13,119.94328862429772
-0.7,VAL,2026-04-14,119.55097367067961
-0.7,VAL,2026-04-15,119.54921542007322
-0.7,VAL,2026-04-16,119.38247818614391
-0.7,VAL,2026-04-17,118.19998959384029
-0.7,VAL,2026-04-20,116.26484805995823
-0.7,VAL,2026-04-21,114.04381982989413
-0.7,VAL,2026-04-22,112.1772276422594
-0.7,VAL,2026-04-23,111.90717586779905
-0.7,VAL,2026-04-24,111.30116869691629
-0.7,VAL,2026-04-27,111.42638251170031
-0.7,VAL,2026-04-28,112.26473338964549
-3.5,TRAIN,2021-05-12,99.95173576964248
-3.5,TRAIN,2021-05-13,103.98338138800538
-3.5,TRAIN,2021-05-14,106.51613116453424
-3.5,TRAIN,2021-05-17,108.97893984698382
-3.5,TRAIN,2021-05-18,112.16427402661351
-3.5,TRAIN,2021-05-19,114.05672773537499
-3.5,TRAIN,2021-05-20,115.89132749129428
-3.5,TRAIN,2021-05-21,117.91034035654255
-3.5,TRAIN,2021-05-24,114.76897177075858
-3.5,TRAIN,2021-05-25,116.5229740350655
-3.5,TRAIN,2021-05-26,116.87211213082062
-3.5,TRAIN,2021-05-27,118.95396128027589
-3.5,TRAIN,2021-05-28,121.45323650906703
-3.5,TRAIN,2021-05-31,124.28539031484638
-3.5,TRAIN,2021-06-01,126.49446630380048
-3.5,TRAIN,2021-06-02,126.30558784264619
-3.5,TRAIN,2021-06-03,127.3387726199397
-3.5,TRAIN,2021-06-04,127.08509170760381
-3.5,TRAIN,2021-06-07,127.05706289346128
-3.5,TRAIN,2021-06-08,128.2027178596604
-3.5,TRAIN,2021-06-09,126.97793596346582
-3.5,TRAIN,2021-06-10,130.5930729760832
-3.5,TRAIN,2021-06-11,131.59301298945897
-3.5,TRAIN,2021-06-14,130.1047070044709
-3.5,TRAIN,2021-06-15,130.81174534040383
-3.5,TRAIN,2021-06-16,129.1236322608617
-3.5,TRAIN,2021-06-17,126.55315038883886
-3.5,TRAIN,2021-06-18,128.4892134385945
-3.5,TRAIN,2021-06-21,130.8956611010803
-3.5,TRAIN,2021-06-22,134.39284265723197
-3.5,TRAIN,2021-06-23,133.72893752206275
-3.5,TRAIN,2021-06-24,132.24249631609584
-3.5,TRAIN,2021-06-25,132.7240311782098
-3.5,TRAIN,2021-06-28,131.96171915511962
-3.5,TRAIN,2021-06-29,132.2682346844251
-3.5,TRAIN,2021-06-30,133.65622055527552
-3.5,TRAIN,2021-07-01,129.10917190899244
-3.5,TRAIN,2021-07-02,128.31109593234123
-3.5,TRAIN,2021-07-05,126.62030157330608
-3.5,TRAIN,2021-07-06,125.35573400096314
-3.5,TRAIN,2021-07-07,126.87901348146637
-3.5,TRAIN,2021-07-08,130.37577818762648
-3.5,TRAIN,2021-07-09,135.9859371451802
-3.5,TRAIN,2021-07-12,134.80949027207808
-3.5,TRAIN,2021-07-13,137.1536671154547
-3.5,TRAIN,2021-07-14,134.82897411636094
-3.5,TRAIN,2021-07-15,131.66310282026322
-3.5,TRAIN,2021-07-16,131.0584833291568
-3.5,TRAIN,2021-07-19,132.48251368461433
-3.5,TRAIN,2021-07-20,138.23045167165063
-3.5,TRAIN,2021-07-21,143.32228237162073
-3.5,TRAIN,2021-07-22,143.32228237162073
-3.5,TRAIN,2021-07-23,143.32228237162073
-3.5,TRAIN,2021-07-26,143.5521823966238
-3.5,TRAIN,2021-07-27,142.26332652869795
-3.5,TRAIN,2021-07-28,142.48544888076776
-3.5,TRAIN,2021-07-29,143.11123658905595
-3.5,TRAIN,2021-07-30,142.08350225449854
-3.5,TRAIN,2021-08-02,140.3109820852209
-3.5,TRAIN,2021-08-03,138.33280434425726
-3.5,TRAIN,2021-08-04,138.7526545637656
-3.5,TRAIN,2021-08-05,139.39284045106513
-3.5,TRAIN,2021-08-06,142.06100037616315
-3.5,TRAIN,2021-08-09,142.06100037616315
-3.5,TRAIN,2021-08-10,144.3662388924899
-3.5,TRAIN,2021-08-11,144.99610474156452
-3.5,TRAIN,2021-08-12,144.18281705424164
-3.5,TRAIN,2021-08-13,143.38529840675386
-3.5,TRAIN,2021-08-16,141.95581910119515
-3.5,TRAIN,2021-08-17,141.0229101875234
-3.5,TRAIN,2021-08-18,140.6847697169026
-3.5,TRAIN,2021-08-19,143.9188611420129
-3.5,TRAIN,2021-08-20,149.59709511929017
-3.5,TRAIN,2021-08-23,157.1122518686499
-3.5,TRAIN,2021-08-24,156.4285291073543
-3.5,TRAIN,2021-08-25,160.46083540872507
-3.5,TRAIN,2021-08-26,166.20262301723457
-3.5,TRAIN,2021-08-27,172.62491151817818
-3.5,TRAIN,2021-08-30,172.47228522362553
-3.5,TRAIN,2021-08-31,171.87109588459182
-3.5,TRAIN,2021-09-01,175.27501591598528
-3.5,TRAIN,2021-09-02,176.06287689264317
-3.5,TRAIN,2021-09-03,179.45845586023665
-3.5,TRAIN,2021-09-06,179.0393390498125
-3.5,TRAIN,2021-09-07,181.57429996518684
-3.5,TRAIN,2021-09-08,184.86818584604526
-3.5,TRAIN,2021-09-09,186.68527005015721
-3.5,TRAIN,2021-09-10,188.3352801621787
-3.5,TRAIN,2021-09-13,187.46465801881337
-3.5,TRAIN,2021-09-14,188.71381494536067
-3.5,TRAIN,2021-09-15,187.8458928453804
-3.5,TRAIN,2021-09-16,191.4514851807075
-3.5,TRAIN,2021-09-17,195.1993512672801
-3.5,TRAIN,2021-09-20,195.1993512672801
-3.5,TRAIN,2021-09-21,199.94773916796342
-3.5,TRAIN,2021-09-22,200.44132996368725
-3.5,TRAIN,2021-09-23,200.44132996368725
-3.5,TRAIN,2021-09-24,197.49605675681414
-3.5,TRAIN,2021-09-27,198.04056312655683
-3.5,TRAIN,2021-09-28,194.80829768904457
-3.5,TRAIN,2021-09-29,194.61361306583575
-3.5,TRAIN,2021-09-30,191.64463449236598
-3.5,TRAIN,2021-10-01,191.2581161688508
-3.5,TRAIN,2021-10-04,189.31432013669883
-3.5,TRAIN,2021-10-05,186.0302869298328
-3.5,TRAIN,2021-10-06,188.34047524225494
-3.5,TRAIN,2021-10-07,186.49780056193234
-3.5,TRAIN,2021-10-08,186.86887809824177
-3.5,TRAIN,2021-10-11,184.23069965914823
-3.5,TRAIN,2021-10-12,189.84195458442983
-3.5,TRAIN,2021-10-13,193.83327295892002
-3.5,TRAIN,2021-10-14,191.19981362449047
-3.5,TRAIN,2021-10-15,189.79029747524146
-3.5,TRAIN,2021-10-18,187.06697251730307
-3.5,TRAIN,2021-10-19,184.38716050208532
-3.5,TRAIN,2021-10-20,182.14542863258922
-3.5,TRAIN,2021-10-21,185.89695723810624
-3.5,TRAIN,2021-10-22,185.85576818937463
-3.5,TRAIN,2021-10-25,190.08210224390834
-3.5,TRAIN,2021-10-26,193.61211856446863
-3.5,TRAIN,2021-10-27,194.45412351040224
-3.5,TRAIN,2021-10-28,194.53429397409624
-3.5,TRAIN,2021-10-29,196.8439482614267
-3.5,TRAIN,2021-11-01,196.91875695526647
-3.5,TRAIN,2021-11-02,199.76675205907634
-3.5,TRAIN,2021-11-03,199.76675205907634
-3.5,TRAIN,2021-11-04,196.20587367301724
-3.5,TRAIN,2021-11-05,195.3325626762726
-3.5,TRAIN,2021-11-08,194.30141974945352
-3.5,TRAIN,2021-11-09,194.61398064604893
-3.5,TRAIN,2021-11-10,196.5659236500684
-3.5,TRAIN,2021-11-11,200.9805392195676
-3.5,TRAIN,2021-11-12,202.5464542631199
-3.5,TRAIN,2021-11-15,204.4211344295681
-3.5,TRAIN,2021-11-16,202.61661898887579
-3.5,TRAIN,2021-11-17,202.95940189472606
-3.5,TRAIN,2021-11-18,203.13087523448178
-3.5,TRAIN,2021-11-19,203.4102038292263
-3.5,TRAIN,2021-11-22,198.07236106952556
-3.5,TRAIN,2021-11-23,198.07236106952556
-3.5,TRAIN,2021-11-24,194.65011083104653
-3.5,TRAIN,2021-11-25,188.58845503726255
-3.5,TRAIN,2021-11-26,186.47067020042263
-3.5,TRAIN,2021-11-29,185.94328298815668
-3.5,TRAIN,2021-11-30,189.99413892265986
-3.5,TRAIN,2021-12-01,194.46250353247473
-3.5,TRAIN,2021-12-02,194.76083859260365
-3.5,TRAIN,2021-12-03,201.445103380835
-3.5,TRAIN,2021-12-06,207.99714636225545
-3.5,TRAIN,2021-12-07,210.40513922751788
-3.5,TRAIN,2021-12-08,207.8656479257839
-3.5,TRAIN,2021-12-09,202.74441973812463
-3.5,TRAIN,2021-12-10,200.18224799081196
-3.5,TRAIN,2021-12-13,200.48471275036857
-3.5,TRAIN,2021-12-14,200.78816714116803
-3.5,TRAIN,2021-12-15,193.12030573726648
-3.5,TRAIN,2021-12-16,190.71417492313222
-3.5,TRAIN,2021-12-17,190.66224227835457
-3.5,TRAIN,2021-12-20,196.35128645703023
-3.5,TRAIN,2021-12-21,196.12110501740898
-3.5,TRAIN,2021-12-22,196.67070359701037
-3.5,TRAIN,2021-12-23,196.8627940945198
-3.5,TRAIN,2021-12-24,198.70306746661944
-3.5,TRAIN,2021-12-27,204.09723829878791
-3.5,TRAIN,2021-12-28,203.10831565824134
-3.5,TRAIN,2021-12-29,200.2666928605353
-3.5,TRAIN,2021-12-30,193.54422553205336
-3.5,TRAIN,2021-12-31,193.54422553205336
-3.5,TRAIN,2022-01-03,193.54422553205336
-3.5,TRAIN,2022-01-04,187.46810524765664
-3.5,TRAIN,2022-01-05,184.51208605655995
-3.5,TRAIN,2022-01-06,186.44426349846702
-3.5,TRAIN,2022-01-07,190.0038275853734
-3.5,TRAIN,2022-01-10,190.0038275853734
-3.5,TRAIN,2022-01-11,189.96313189519373
-3.5,TRAIN,2022-01-12,186.98500934530907
-3.5,TRAIN,2022-01-13,184.66082031240663
-3.5,TRAIN,2022-01-14,180.27852693143777
-3.5,TRAIN,2022-01-17,175.38218681699072
-3.5,TRAIN,2022-01-18,174.59000854138208
-3.5,TRAIN,2022-01-19,175.65466633029752
-3.5,TRAIN,2022-01-20,173.2381536993872
-3.5,TRAIN,2022-01-21,172.95351099287777
-3.5,TRAIN,2022-01-24,168.25067915610313
-3.5,TRAIN,2022-01-25,165.49303101610974
-3.5,TRAIN,2022-01-26,168.28379339803135
-3.5,TRAIN,2022-01-27,173.34187890514286
-3.5,TRAIN,2022-01-28,181.59195204265498
-3.5,TRAIN,2022-01-31,184.28755036042145
-3.5,TRAIN,2022-02-01,184.0997406316615
-3.5,TRAIN,2022-02-02,182.5291069027084
-3.5,TRAIN,2022-02-03,182.87113554068418
-3.5,TRAIN,2022-02-04,185.67074441041544
-3.5,TRAIN,2022-02-07,187.90737399249304
-3.5,TRAIN,2022-02-08,189.57234369537525
-3.5,TRAIN,2022-02-09,188.90286121878202
-3.5,TRAIN,2022-02-10,189.98225180454313
-3.5,TRAIN,2022-02-11,189.98225180454313
-3.5,TRAIN,2022-02-14,191.9029001939973
-3.5,TRAIN,2022-02-15,189.48704914256405
-3.5,TRAIN,2022-02-16,187.2659460545419
-3.5,TRAIN,2022-02-17,186.88223666028864
-3.5,TRAIN,2022-02-18,182.30019681152157
-3.5,TRAIN,2022-02-21,180.5204793473141
-3.5,TRAIN,2022-02-22,183.9818239736917
-3.5,TRAIN,2022-02-23,183.9818239736917
-3.5,TRAIN,2022-02-24,186.99064096565226
-3.5,TRAIN,2022-02-25,194.4117339397952
-3.5,TRAIN,2022-02-28,197.6503107820981
-3.5,TRAIN,2022-03-01,194.00642359525574
-3.5,TRAIN,2022-03-02,194.9411818180329
-3.5,TRAIN,2022-03-03,187.52110293014417
-3.5,TRAIN,2022-03-04,183.0548342953403
-3.5,TRAIN,2022-03-07,184.53954527278592
-3.5,TRAIN,2022-03-08,194.35383153672367
-3.5,TRAIN,2022-03-09,193.4885176955412
-3.5,TRAIN,2022-03-10,194.57746931874658
-3.5,TRAIN,2022-03-11,198.12450522734335
-3.5,TRAIN,2022-03-14,203.95553328425285
-3.5,TRAIN,2022-03-15,209.7631521847323
-3.5,TRAIN,2022-03-16,213.4988049250075
-3.5,TRAIN,2022-03-17,218.01289396005856
-3.5,TRAIN,2022-03-18,224.81562763587655
-3.5,TRAIN,2022-03-21,224.81562763587655
-3.5,TRAIN,2022-03-22,232.0209964414448
-3.5,TRAIN,2022-03-23,236.06787373114858
-3.5,TRAIN,2022-03-24,232.8363211697146
-3.5,TRAIN,2022-03-25,237.76912076133624
-3.5,TRAIN,2022-03-28,244.40070405899786
-3.5,TRAIN,2022-03-29,243.91245096732942
-3.5,TRAIN,2022-03-30,251.1051216825138
-3.5,TRAIN,2022-03-31,256.8170547429974
-3.5,TRAIN,2022-04-01,260.58397892451404
-3.5,TRAIN,2022-04-04,254.65854669852317
-3.5,TRAIN,2022-04-05,249.3640182363729
-3.5,TRAIN,2022-04-06,244.62779670334558
-3.5,TRAIN,2022-04-07,239.78991850543883
-3.5,TRAIN,2022-04-08,240.96523390921135
-3.5,TRAIN,2022-04-11,242.51130715267198
-3.5,TRAIN,2022-04-12,244.4028052083879
-3.5,TRAIN,2022-04-13,243.11472112930525
-3.5,TRAIN,2022-04-14,243.33787462191574
-3.5,TRAIN,2022-04-15,246.1022034765153
-3.5,TRAIN,2022-04-18,247.2453416672872
-3.5,TRAIN,2022-04-19,244.0366045649585
-3.5,TRAIN,2022-04-20,241.12690989045
-3.5,TRAIN,2022-04-21,239.34904775560372
-3.5,TRAIN,2022-04-22,239.6391286327038
-3.5,TRAIN,2022-04-25,237.60945618964885
-3.5,TRAIN,2022-04-26,242.59230817465377
-3.5,TRAIN,2022-04-27,241.2537057604083
-3.5,TRAIN,2022-04-28,240.49185151576705
-3.5,TRAIN,2022-04-29,240.49185151576705
-3.5,TRAIN,2022-05-02,236.84039914108433
-3.5,TRAIN,2022-05-03,236.84039914108433
-3.5,TRAIN,2022-05-04,236.84039914108433
-3.5,TRAIN,2022-05-05,236.84039914108433
-3.5,TRAIN,2022-05-06,232.56298966411165
-3.5,TRAIN,2022-05-09,231.08083067493595
-3.5,TRAIN,2022-05-10,231.22598516180855
-3.5,TRAIN,2022-05-11,233.4606266178475
-3.5,TRAIN,2022-05-12,238.11441271996063
-3.5,TRAIN,2022-05-13,241.07189561372417
-3.5,TRAIN,2022-05-16,243.55610624257733
-3.5,TRAIN,2022-05-17,242.3473809672326
-3.5,TRAIN,2022-05-18,252.66212644636886
-3.5,TRAIN,2022-05-19,253.45050202924696
-3.5,TRAIN,2022-05-20,251.67502379350432
-3.5,TRAIN,2022-05-23,248.8397408390773
-3.5,TRAIN,2022-05-24,251.69637347306568
-3.5,TRAIN,2022-05-25,267.35303197751523
-3.5,TRAIN,2022-05-26,271.3627410577597
-3.5,TRAIN,2022-05-27,277.5975658668734
-3.5,TRAIN,2022-05-30,276.4809335432995
-3.5,TRAIN,2022-05-31,277.8213849859287
-3.5,TRAIN,2022-06-01,281.1788442568458
-3.5,TRAIN,2022-06-02,287.01236330531475
-3.5,TRAIN,2022-06-03,293.5341342250302
-3.5,TRAIN,2022-06-06,298.2249077621125
-3.5,TRAIN,2022-06-07,304.08164135296823
-3.5,TRAIN,2022-06-08,296.3685752779907
-3.5,TRAIN,2022-06-09,284.64576012980814
-3.5,TRAIN,2022-06-10,276.46784351617197
-3.5,TRAIN,2022-06-13,270.8863697662763
-3.5,TRAIN,2022-06-14,268.9204628844877
-3.5,TRAIN,2022-06-15,277.34663738820166
-3.5,TRAIN,2022-06-16,277.1764721316151
-3.5,TRAIN,2022-06-17,284.971361574362
-3.5,TRAIN,2022-06-20,287.9635608708928
-3.5,TRAIN,2022-06-21,295.7590176511282
-3.5,TRAIN,2022-06-22,301.05183704088375
-3.5,TRAIN,2022-06-23,308.20116264584385
-3.5,TRAIN,2022-06-24,311.309530369382
-3.5,TRAIN,2022-06-27,322.69857339411914
-3.5,TRAIN,2022-06-28,318.25943024179406
-3.5,TRAIN,2022-06-29,312.8366896099643
-3.5,TRAIN,2022-06-30,315.57331816060446
-3.5,TRAIN,2022-07-01,314.4130712621036
-3.5,TRAIN,2022-07-04,322.9653027663851
-3.5,TRAIN,2022-07-05,326.5717403238985
-3.5,TRAIN,2022-07-06,324.8038034541887
-3.5,TRAIN,2022-07-07,327.95047410867795
-3.5,TRAIN,2022-07-08,328.1058016673197
-3.5,TRAIN,2022-07-11,329.50263079592605
-3.5,TRAIN,2022-07-12,331.585467832749
-3.5,TRAIN,2022-07-13,338.5064525971845
-3.5,TRAIN,2022-07-14,342.7754091840935
-3.5,TRAIN,2022-07-15,354.29876025482633
-3.5,TRAIN,2022-07-18,354.29876025482633
-3.5,TRAIN,2022-07-19,356.7441329881518
-3.5,TRAIN,2022-07-20,357.8849093392164
-3.5,TRAIN,2022-07-21,359.0787542473817
-3.5,TRAIN,2022-07-22,364.022159958034
-3.5,TRAIN,2022-07-25,365.51466804231774
-3.5,TRAIN,2022-07-26,368.45558842151627
-3.5,TRAIN,2022-07-27,368.0520513184601
-3.5,TRAIN,2022-07-28,367.1743096231807
-3.5,TRAIN,2022-07-29,364.7825143372298
-3.5,TRAIN,2022-08-01,368.23098014697644
-3.5,TRAIN,2022-08-02,376.9706333441664
-3.5,TRAIN,2022-08-03,381.4421424593585
-3.5,TRAIN,2022-08-04,385.2913689782815
-3.5,TRAIN,2022-08-05,387.2382872987703
-3.5,TRAIN,2022-08-08,387.8674964722894
-3.5,TRAIN,2022-08-09,389.09379236546357
-3.5,TRAIN,2022-08-10,399.96952569368176
-3.5,TRAIN,2022-08-11,399.96952569368176
-3.5,TRAIN,2022-08-12,408.34046422784587
-3.5,TRAIN,2022-08-15,416.4249895597848
-3.5,TRAIN,2022-08-16,417.34808105723727
-3.5,TRAIN,2022-08-17,415.06915364226285
-3.5,TRAIN,2022-08-18,406.8175344052344
-3.5,TRAIN,2022-08-19,408.7517559123866
-3.5,TRAIN,2022-08-22,417.88499761121886
-3.5,TRAIN,2022-08-23,425.11171289552783
-3.5,TRAIN,2022-08-24,426.842054821126
-3.5,TRAIN,2022-08-25,431.6608400616655
-3.5,TRAIN,2022-08-26,438.5715886155601
-3.5,TRAIN,2022-08-29,444.39122164739365
-3.5,TRAIN,2022-08-30,437.5191751466488
-3.5,TRAIN,2022-08-31,433.21875593443923
-3.5,TRAIN,2022-09-01,439.5811087846727
-3.5,TRAIN,2022-09-02,450.4676022012853
-3.5,TRAIN,2022-09-05,451.9389637510795
-3.5,TRAIN,2022-09-06,462.0305740043477
-3.5,TRAIN,2022-09-07,470.142524273665
-3.5,TRAIN,2022-09-08,470.81112242642496
-3.5,TRAIN,2022-09-09,473.47597261485026
-3.5,TRAIN,2022-09-12,469.2713849162614
-3.5,TRAIN,2022-09-13,467.6452353414725
-3.5,TRAIN,2022-09-14,454.67188091960924
-3.5,TRAIN,2022-09-15,444.2175808776841
-3.5,TRAIN,2022-09-16,442.68204607788715
-3.5,TRAIN,2022-09-19,442.68204607788715
-3.5,TRAIN,2022-09-20,442.1264294355303
-3.5,TRAIN,2022-09-21,452.3729494319405
-3.5,TRAIN,2022-09-22,447.0933789433106
-3.5,TRAIN,2022-09-23,447.0933789433106
-3.5,TRAIN,2022-09-26,461.10230481686773
-3.5,TRAIN,2022-09-27,464.26146405600105
-3.5,TRAIN,2022-09-28,456.922351012067
-3.5,TRAIN,2022-09-29,468.55690332413775
-3.5,TRAIN,2022-09-30,488.6001773163809
-3.5,TRAIN,2022-10-03,519.0883448999559
-3.5,TRAIN,2022-10-04,528.0803653243248
-3.5,TRAIN,2022-10-05,521.0061448581446
-3.5,TRAIN,2022-10-06,514.1804697451455
-3.5,TRAIN,2022-10-07,503.92853750806177
-3.5,TRAIN,2022-10-10,503.92853750806177
-3.5,TRAIN,2022-10-11,513.1722455470763
-3.5,TRAIN,2022-10-12,522.7638661807629
-3.5,TRAIN,2022-10-13,536.2607879763402
-3.5,TRAIN,2022-10-14,539.7555753491253
-3.5,TRAIN,2022-10-17,543.8169663239087
-3.5,TRAIN,2022-10-18,545.4450626221088
-3.5,TRAIN,2022-10-19,543.886515932721
-3.5,TRAIN,2022-10-20,551.1320016596395
-3.5,TRAIN,2022-10-21,564.8461741487035
-3.5,TRAIN,2022-10-24,576.6583871423852
-3.5,TRAIN,2022-10-25,581.3545150497756
-3.5,TRAIN,2022-10-26,581.1200126348275
-3.5,TRAIN,2022-10-27,591.2992043114909
-3.5,TRAIN,2022-10-28,592.1965193194115
-3.5,TRAIN,2022-10-31,584.0916986669258
-3.5,TRAIN,2022-11-01,579.4023283325588
-3.5,TRAIN,2022-11-02,587.230067004301
-3.5,TRAIN,2022-11-03,587.230067004301
-3.5,TRAIN,2022-11-04,590.9653214665921
-3.5,TRAIN,2022-11-07,591.8514431032368
-3.5,TRAIN,2022-11-08,595.9938902303957
-3.5,TRAIN,2022-11-09,611.0643259949371
-3.5,TRAIN,2022-11-10,597.4258124375589
-3.5,TRAIN,2022-11-11,600.0872185188255
-3.5,TRAIN,2022-11-14,610.5010326500424
-3.5,TRAIN,2022-11-15,617.9932196648973
-3.5,TRAIN,2022-11-16,624.9577797570759
-3.5,TRAIN,2022-11-17,625.0109109177471
-3.5,TRAIN,2022-11-18,634.3587000979041
-3.5,TRAIN,2022-11-21,652.1490931628217
-3.5,TRAIN,2022-11-22,691.4003407059316
-3.5,TRAIN,2022-11-23,691.4003407059316
-3.5,TRAIN,2022-11-24,705.8460400214243
-3.5,TRAIN,2022-11-25,701.3677219909022
-3.5,TRAIN,2022-11-28,706.8109191672414
-3.5,TRAIN,2022-11-29,705.5987163389811
-3.5,TRAIN,2022-11-30,696.1340142070428
-3.5,TRAIN,2022-12-01,691.054864827091
-3.5,TRAIN,2022-12-02,690.2388032032205
-3.5,TRAIN,2022-12-05,689.543010178237
-3.5,TRAIN,2022-12-06,704.7513203391151
-3.5,TRAIN,2022-12-07,716.3482475913793
-3.5,TRAIN,2022-12-08,712.5165582683327
-3.5,TRAIN,2022-12-09,717.2744546860963
-3.5,TRAIN,2022-12-12,716.7708651552351
-3.5,TRAIN,2022-12-13,729.9630316815006
-3.5,TRAIN,2022-12-14,715.4846330449867
-3.5,TRAIN,2022-12-15,694.2250418657675
-3.5,TRAIN,2022-12-16,678.8971219042348
-3.5,TRAIN,2022-12-19,677.2063178742729
-3.5,TRAIN,2022-12-20,685.3036794719242
-3.5,TRAIN,2022-12-21,693.318170725423
-3.5,TRAIN,2022-12-22,690.2935051620435
-3.5,TRAIN,2022-12-23,680.8249075582927
-3.5,TRAIN,2022-12-26,685.9564945125315
-3.5,TRAIN,2022-12-27,703.0834704744495
-3.5,TRAIN,2022-12-28,701.5515720165348
-3.5,TRAIN,2022-12-29,688.488545662945
-3.5,TRAIN,2022-12-30,687.2975235835665
-3.5,TRAIN,2023-01-02,687.2975235835665
-3.5,TRAIN,2023-01-03,687.2975235835665
-3.5,TRAIN,2023-01-04,688.2905094547784
-3.5,TRAIN,2023-01-05,717.4220347355048
-3.5,TRAIN,2023-01-06,732.10716267893
-3.5,TRAIN,2023-01-09,732.10716267893
-3.5,TRAIN,2023-01-10,756.6280279945481
-3.5,TRAIN,2023-01-11,757.01722372492
-3.5,TRAIN,2023-01-12,757.5584108526825
-3.5,TRAIN,2023-01-13,744.4629636115559
-3.5,TRAIN,2023-01-16,755.3609575771735
-3.5,TRAIN,2023-01-17,768.2337288626584
-3.5,TRAIN,2023-01-18,792.6427982117904
-3.5,TRAIN,2023-01-19,813.6617804721933
-3.5,TRAIN,2023-01-20,836.5579853302343
-3.5,TRAIN,2023-01-23,858.8208099386936
-3.5,TRAIN,2023-01-24,866.5225691230379
-3.5,TRAIN,2023-01-25,861.0014531394908
-3.5,TRAIN,2023-01-26,876.0455090179082
-3.5,TRAIN,2023-01-27,894.895766205574
-3.5,TRAIN,2023-01-30,902.6423098900415
-3.5,TRAIN,2023-01-31,894.2913519141506
-3.5,TRAIN,2023-02-01,893.3885077508253
-3.5,TRAIN,2023-02-02,883.0441264820254
-3.5,TRAIN,2023-02-03,883.2305059459092
-3.5,TRAIN,2023-02-06,905.9994817753783
-3.5,TRAIN,2023-02-07,909.3790328888468
-3.5,TRAIN,2023-02-08,905.367302796296
-3.5,TRAIN,2023-02-09,897.1781585090374
-3.5,TRAIN,2023-02-10,914.6937143170721
-3.5,TRAIN,2023-02-13,915.0399276950022
-3.5,TRAIN,2023-02-14,935.2909056327755
-3.5,TRAIN,2023-02-15,929.5027714867299
-3.5,TRAIN,2023-02-16,932.6589846065293
-3.5,TRAIN,2023-02-17,943.751370402504
-3.5,TRAIN,2023-02-20,946.0374912273858
-3.5,TRAIN,2023-02-21,948.1075311876651
-3.5,TRAIN,2023-02-22,956.1681593619186
-3.5,TRAIN,2023-02-23,956.1681593619186
-3.5,TRAIN,2023-02-24,971.7357898983695
-3.5,TRAIN,2023-02-27,983.5413294418449
-3.5,TRAIN,2023-02-28,995.7875004781796
-3.5,TRAIN,2023-03-01,1006.8386335459012
-3.5,TRAIN,2023-03-02,1058.954484457599
-3.5,TRAIN,2023-03-03,1089.9972180702587
-3.5,TRAIN,2023-03-06,1096.7055431521237
-3.5,TRAIN,2023-03-07,1081.1606896067967
-3.5,TRAIN,2023-03-08,1065.6682954084683
